node_id,clay_pct,sand_pct,organic_matter,bulk_density
362,24.709956709956714,33.24242424242425,5.194805194805194,500.0
363,24.709956709956714,33.24242424242425,5.194805194805194,500.0
364,24.709956709956714,33.24242424242425,5.194805194805194,500.0
365,24.709956709956714,33.24242424242425,5.194805194805194,500.0
366,24.709956709956714,33.24242424242425,5.194805194805194,500.0
367,24.709956709956714,33.24242424242425,5.194805194805194,500.0
368,24.709956709956714,33.24242424242425,5.194805194805194,500.0
369,24.709956709956714,33.24242424242425,5.194805194805194,500.0
370,24.709956709956714,33.24242424242425,5.194805194805194,500.0
371,24.709956709956714,33.24242424242425,5.194805194805194,500.0
372,24.709956709956714,33.24242424242425,5.194805194805194,500.0
373,24.709956709956714,33.24242424242425,5.194805194805194,500.0
374,24.709956709956714,33.24242424242425,5.194805194805194,500.0
375,24.709956709956714,33.24242424242425,5.194805194805194,500.0
376,24.709956709956714,33.24242424242425,5.194805194805194,500.0
377,24.709956709956714,33.24242424242425,5.194805194805194,500.0
378,24.709956709956714,33.24242424242425,5.194805194805194,500.0
379,24.709956709956714,33.24242424242425,5.194805194805194,500.0
380,24.709956709956714,33.24242424242425,5.194805194805194,500.0
381,24.709956709956714,33.24242424242425,5.194805194805194,500.0
382,24.709956709956714,33.24242424242425,5.194805194805194,500.0
383,24.709956709956714,33.24242424242425,5.194805194805194,500.0
384,24.709956709956714,33.24242424242425,5.194805194805194,500.0
385,24.709956709956714,33.24242424242425,5.194805194805194,500.0
386,24.709956709956714,33.24242424242425,5.194805194805194,500.0
387,24.709956709956714,33.24242424242425,5.194805194805194,500.0
388,24.709956709956714,33.24242424242425,5.194805194805194,500.0
389,24.709956709956714,33.24242424242425,5.194805194805194,500.0
390,24.709956709956714,33.24242424242425,5.194805194805194,500.0
391,24.709956709956714,33.24242424242425,5.194805194805194,500.0
392,24.709956709956714,33.24242424242425,5.194805194805194,500.0
393,24.709956709956714,33.24242424242425,5.194805194805194,500.0
394,24.709956709956714,33.24242424242425,5.194805194805194,500.0
395,24.709956709956714,33.24242424242425,5.194805194805194,500.0
396,24.709956709956714,33.24242424242425,5.194805194805194,500.0
397,24.709956709956714,33.24242424242425,5.194805194805194,500.0
398,24.709956709956714,33.24242424242425,5.194805194805194,500.0
399,24.709956709956714,33.24242424242425,5.194805194805194,500.0
400,24.709956709956714,33.24242424242425,5.194805194805194,500.0
401,24.709956709956714,33.24242424242425,5.194805194805194,500.0
402,24.709956709956714,33.24242424242425,5.194805194805194,500.0
403,24.709956709956714,33.24242424242425,5.194805194805194,500.0
404,24.709956709956714,33.24242424242425,5.194805194805194,500.0
405,24.709956709956714,33.24242424242425,5.194805194805194,500.0
406,24.709956709956714,33.24242424242425,5.194805194805194,500.0
407,24.709956709956714,33.24242424242425,5.194805194805194,500.0
408,24.709956709956714,33.24242424242425,5.194805194805194,500.0
409,24.709956709956714,33.24242424242425,5.194805194805194,500.0
410,24.709956709956714,33.24242424242425,5.194805194805194,500.0
411,24.709956709956714,33.24242424242425,5.194805194805194,500.0
412,24.709956709956714,33.24242424242425,5.194805194805194,500.0
413,24.709956709956714,33.24242424242425,5.194805194805194,500.0
414,24.709956709956714,33.24242424242425,5.194805194805194,500.0
415,24.709956709956714,33.24242424242425,5.194805194805194,500.0
416,24.709956709956714,33.24242424242425,5.194805194805194,500.0
417,24.709956709956714,33.24242424242425,5.194805194805194,500.0
418,24.709956709956714,33.24242424242425,5.194805194805194,500.0
419,24.709956709956714,33.24242424242425,5.194805194805194,500.0
420,24.709956709956714,33.24242424242425,5.194805194805194,500.0
421,24.709956709956714,33.24242424242425,5.194805194805194,500.0
422,24.709956709956714,33.24242424242425,5.194805194805194,500.0
423,24.709956709956714,33.24242424242425,5.194805194805194,500.0
424,24.709956709956714,33.24242424242425,5.194805194805194,500.0
425,24.709956709956714,33.24242424242425,5.194805194805194,500.0
426,24.709956709956714,33.24242424242425,5.194805194805194,500.0
427,24.709956709956714,33.24242424242425,5.194805194805194,500.0
428,24.709956709956714,33.24242424242425,5.194805194805194,500.0
429,24.709956709956714,33.24242424242425,5.194805194805194,500.0
430,24.709956709956714,33.24242424242425,5.194805194805194,500.0
431,24.709956709956714,33.24242424242425,5.194805194805194,500.0
432,24.709956709956714,33.24242424242425,5.194805194805194,500.0
433,24.709956709956714,33.24242424242425,5.194805194805194,500.0
434,24.709956709956714,33.24242424242425,5.194805194805194,500.0
435,24.709956709956714,33.24242424242425,5.194805194805194,500.0
436,24.709956709956714,33.24242424242425,5.194805194805194,500.0
437,24.709956709956714,33.24242424242425,5.194805194805194,500.0
438,24.709956709956714,33.24242424242425,5.194805194805194,500.0
439,24.709956709956714,33.24242424242425,5.194805194805194,500.0
440,24.709956709956714,33.24242424242425,5.194805194805194,500.0
441,24.709956709956714,33.24242424242425,5.194805194805194,500.0
442,24.709956709956714,33.24242424242425,5.194805194805194,500.0
443,24.709956709956714,33.24242424242425,5.194805194805194,500.0
444,24.709956709956714,33.24242424242425,5.194805194805194,500.0
445,24.709956709956714,33.24242424242425,5.194805194805194,500.0
446,24.709956709956714,33.24242424242425,5.194805194805194,500.0
447,24.709956709956714,33.24242424242425,5.194805194805194,500.0
448,24.709956709956714,33.24242424242425,5.194805194805194,500.0
449,24.709956709956714,33.24242424242425,5.194805194805194,500.0
450,24.709956709956714,33.24242424242425,5.194805194805194,500.0
451,24.709956709956714,33.24242424242425,5.194805194805194,500.0
452,24.709956709956714,33.24242424242425,5.194805194805194,500.0
453,24.709956709956714,33.24242424242425,5.194805194805194,500.0
454,24.709956709956714,33.24242424242425,5.194805194805194,500.0
455,24.709956709956714,33.24242424242425,5.194805194805194,500.0
456,24.709956709956714,33.24242424242425,5.194805194805194,500.0
457,24.709956709956714,33.24242424242425,5.194805194805194,500.0
458,24.709956709956714,33.24242424242425,5.194805194805194,500.0
459,24.709956709956714,33.24242424242425,5.194805194805194,500.0
460,24.709956709956714,33.24242424242425,5.194805194805194,500.0
461,24.709956709956714,33.24242424242425,5.194805194805194,500.0
462,24.709956709956714,33.24242424242425,5.194805194805194,500.0
463,24.709956709956714,33.24242424242425,5.194805194805194,500.0
464,24.709956709956714,33.24242424242425,5.194805194805194,500.0
465,24.709956709956714,33.24242424242425,5.194805194805194,500.0
466,24.709956709956714,33.24242424242425,5.194805194805194,500.0
467,24.709956709956714,33.24242424242425,5.194805194805194,500.0
468,24.709956709956714,33.24242424242425,5.194805194805194,500.0
